,OBJECTID,PLANT_NAME,COUNTY,ONLINE_MW,FACILITY,GENERAL_FUEL,PRIMARY_FUEL,TECHNOLOGY,STATUS,TURBINE_MW,ONLINE_DATE,PLANT_CITY,PLANT_STATE,PLANT_ZIPC,RIVER_SYSTEM,STREAM_NAME,DEVELOPER,ELEVATION,location,latlons,lat,lon
1081,1314,AW HOCH,IMPERIAL,35.8,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,STEAM TURBINE,OPERATIONAL,,10/1/88,CALIPATRIA,CA,92233,,,MAGMA POWER COMPANY,574.8218383999999,CALIPATRIA+CA,"[-115.5141538, 33.1255957]",33.1255957,-115.5141538
1082,1315,JJ ELMORE,IMPERIAL,35.8,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,STEAM TURBINE,OPERATIONAL,CALIFORNIA ENERGY CO OWNS 19.0 MW,12/11/90,CALIPATRIA,CA,92233,,,MAGMA POWER COMPANY,574.8218383999999,CALIPATRIA+CA,"[-115.5141538, 33.1255957]",33.1255957,-115.5141538
1083,1316,VULCAN,IMPERIAL,39.72,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,STEAM TURBINE,OPERATIONAL,"1= 30.16, 2= 9.56",12/1/85,CALIPATRIA,CA,92233,,,MAGMA POWER COMPANY,574.8218383999999,CALIPATRIA+CA,"[-115.5141538, 33.1255957]",33.1255957,-115.5141538
1084,1318,SALTON SEA 4,IMPERIAL,51.0,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,STEAM TURBINE,OPERATIONAL,,1/1/97,CALIPATRIA,CA,92233,,,,574.8218383999999,CALIPATRIA+CA,"[-115.5141538, 33.1255957]",33.1255957,-115.5141538
1085,1319,SALTON SEA 1,IMPERIAL,10.0,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,STEAM TURBINE,OPERATIONAL,,7/1/28,CALIPATRIA,CA,92233,,,"SOUTHERN CALIFORNIA EDISON, UNION OIL COMPANY",574.8218383999999,CALIPATRIA+CA,"[-115.5141538, 33.1255957]",33.1255957,-115.5141538
1086,1320,SALTON SEA 2,IMPERIAL,21.75,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,STEAM TURBINE,OPERATIONAL,"1=11.5, 2=5, 3=3.5",3/9/90,CALIPATRIA,CA,92233,,,"SOUTHERN CALIFORNIA EDISON, UNION OIL COMPANY",574.8218383999999,CALIPATRIA+CA,"[-115.5141538, 33.1255957]",33.1255957,-115.5141538
1087,1321,SALTON SEA 3,IMPERIAL,53.97,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,STEAM TURBINE,OPERATIONAL,,2/1/89,CALIPATRIA,CA,92233,,,"UNOCAL, DESERT POWER COMPANY",574.8218383999999,CALIPATRIA+CA,"[-115.5141538, 33.1255957]",33.1255957,-115.5141538
1088,1333,ALISO  MANAGEMENT AGENCY,ORANGE,1.2,WTE,DIGESTER GAS,DIGESTER GAS,DIGESTER GAS/MUNCIPAL,OPERATIONAL,"1=.4, 2=.4, 3=.4",3/1/97,LAGUNA NIGEL,CA,92677,,,,843.7592162999999,LAGUNA NIGEL+CA,"[-117.7075526, 33.5225261]",33.5225261,-117.7075526
1089,1336,PAPER PAK PRODUCTS,LOS ANGELES,1.4,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,10/1/84,LA VERNE,CA,91750,,,,843.7592162999999,LA VERNE+CA,"[-117.7678355, 34.1008426]",34.1008426,-117.7678355
1090,1349,CLAREMONT TENNIS CLUB,LOS ANGELES,0.2,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,7/14/88,CLAREMONT,CA,91711,,,,843.7592162999999,CLAREMONT+CA,"[-117.7197785, 34.0966764]",34.0966764,-117.7197785
1091,1354,SAN ANTONIO HOSPITAL,SAN BERNARDINO,2.7,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,9/16/85,UPLAND,CA,91786,,,,843.7592162999999,UPLAND+CA,"[-117.6483876, 34.09751]",34.09751,-117.6483876
1092,1356,MT. SAN ANTONIO GARDENS,LOS ANGELES,0.12,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,1/1/85,POMONA,CA,91767,,,,843.7592162999999,POMONA+CA,"[-117.7499909, 34.055103]",34.055103,-117.7499909
1093,1357,POMONA POWER FACILITY,LOS ANGELES,3.3,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE/TOPPING CYCLE,OPERATIONAL,,10/4/87,POMONA,CA,91766,,,,843.7592162999999,POMONA+CA,"[-117.7499909, 34.055103]",34.055103,-117.7499909
1094,1358,POMONA VALLEY COMMUNITY HOSP.,LOS ANGELES,0.8,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,2/15/87,POMONA,CA,91767,,,,843.7592162999999,POMONA+CA,"[-117.7499909, 34.055103]",34.055103,-117.7499909
1095,1361,CAL POLY UNIVERSITY - POMONA,LOS ANGELES,0.12,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,9/3/87,POMONA,CA,91768,,,,843.7592162999999,POMONA+CA,"[-117.7499909, 34.055103]",34.055103,-117.7499909
1096,1362,SAN GABRIEL COGEN,LOS ANGELES,42.0,OIL/GAS,OIL/GAS,NATURAL GAS,COMBINED CYCLE/TOPPING CYCLE,OPERATIONAL,,11/18/85,POMONA,CA,91769,,,,843.7592162999999,POMONA+CA,"[-117.7499909, 34.055103]",34.055103,-117.7499909
1097,1370,ONTARIO  MILL,SAN BERNARDINO,34.0,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,1/11/85,ONTARIO,CA,91761,,,,843.7592162999999,ONTARIO+CA,"[-117.6508876, 34.0633443]",34.0633443,-117.6508876
1098,1371,TRANSAMERICAN PLASTICS,SAN BERNARDINO,0.34,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,1/1/07,ONTARIO,CA,91761,,,,843.7592162999999,ONTARIO+CA,"[-117.6508876, 34.0633443]",34.0633443,-117.6508876
1099,1375,INDECK ONTARIO,SAN BERNARDINO,11.8,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,11/1/84,ONTARIO,CA,91761,,,,843.7592162999999,ONTARIO+CA,"[-117.6508876, 34.0633443]",34.0633443,-117.6508876
1100,1376,SPADRA LANDFILL GAS TO ENERGY,LOS ANGELES,10.6,WTE,LANDFILL GAS,LANDFILL GAS,STEAM TURBINE,OPERATIONAL,,2/21/91,WALNUT,CA,91789,,,,843.7592162999999,WALNUT+CA,"[-117.8653386, 34.0202894]",34.0202894,-117.8653386
1101,1379,CHINO NUG,SAN BERNARDINO,31.2,OIL/GAS,OIL/GAS,NATURAL GAS,COMBINED CYCLE/TOPPING CYCLE,OPERATIONAL,,12/24/88,CHINO,CA,91710,,,,843.7592162999999,CHINO+CA,"[-117.688944, 34.0122346]",34.0122346,-117.688944
1102,1381,MM WEST COVINA LLC,LOS ANGELES,11.7,WTE,LANDFILL GAS,LANDFILL GAS,"LANDFILL GAS, STEAM TURBINE",OPERATIONAL,,6/1/93,WEST COVINA,CA,91792,,,,843.7592162999999,WEST COVINA+CA,"[-117.9389526, 34.0686208]",34.0686208,-117.9389526
1103,1382,MICRO UTILITY - SAFE PLATING,LOS ANGELES,0.1,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,8/15/88,INDUSTRY,CA,91745,,,,843.7592162999999,INDUSTRY+CA,"[-117.9586754, 34.0197335]",34.0197335,-117.9586754
1104,1385,CORONA  COGEN,RIVERSIDE,47.0,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,,5/21/88,CORONA,CA,91720,,,,843.7592162999999,CORONA+CA,"[-117.5664384, 33.8752935]",33.8752935,-117.5664384
1105,1387,UNOCAL RESEARCH,ORANGE,3.62,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE/TOPPING CYCLE,OPERATIONAL,,12/27/90,BREA,CA,92621,,,,843.7592162999999,BREA+CA,"[-117.9000604, 33.9166805]",33.9166805,-117.9000604
1106,1389,BREA POWER PARTNERS LP,ORANGE,5.63,WTE,LANDFILL GAS,MSW,RECIPROCATING ENGINE,OPERATIONAL,"1=1.8,  2=1.8,  3=1.8",10/25/84,BREA,CA,92621,,,,843.7592162999999,BREA+CA,"[-117.9000604, 33.9166805]",33.9166805,-117.9000604
1107,1390,TURBINE TECH,ORANGE,0.15,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,12/9/88,YORBA LINDA,CA,92686,,,,843.7592162999999,YORBA LINDA+CA,"[-117.8131125, 33.8886259]",33.8886259,-117.8131125
1108,1395,PCA METAL FINISHING,ORANGE,0.1,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,12/15/94,FULLERTON,CA,92631,,,,843.7592162999999,FULLERTON+CA,"[-117.9242966, 33.8703596]",33.8703596,-117.9242966
1109,1406,B. BRAUN MEDICAL INC.,ORANGE,6.1,OIL/GAS,OIL/GAS,NATURAL GAS,"GAS TURBINE, COMBINED CYCLE",OPERATIONAL,"#1=2.80, #2=.3.10",2/21/95,IRVINE,CA,92614,,,,843.7592162999999,IRVINE+CA,"[-117.7946942, 33.6839473]",33.6839473,-117.7946942
1110,1407,AMERICAN MCGAW,ORANGE,8.6,OIL/GAS,OIL/GAS,NATURAL GAS,"STEAM TURBINE, GAS TURBINE",OPERATIONAL,,10/1/81,IRVINE,CA,92714,,,,843.7592162999999,IRVINE+CA,"[-117.7946942, 33.6839473]",33.6839473,-117.7946942
1111,1408,AMERICAN MCGAW 2,ORANGE,6.1,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,2/21/95,IRVINE,CA,92714,,,,843.7592162999999,IRVINE+CA,"[-117.7946942, 33.6839473]",33.6839473,-117.7946942
1112,1409,ROYALTY CARPET MILLS,ORANGE,0.43,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,2/15/95,IRVINE,CA,92714,,,,843.7592162999999,IRVINE+CA,"[-117.7946942, 33.6839473]",33.6839473,-117.7946942
1113,1410,SOUTHERN CALIFORNIA GAS - HYATT REGENCY,ORANGE,0.2,OIL/GAS,OIL/GAS,NATURAL GAS,"FUEL CELL, WASTEHEAT RECOVERY",OPERATIONAL,,6/14/92,IRVINE,CA,92715,,,,843.7592162999999,IRVINE+CA,"[-117.7946942, 33.6839473]",33.6839473,-117.7946942
1114,1411,RED LION INN,ORANGE,0.46,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,6/15/87,COSTA MESA,CA,92626,,,,843.7592162999999,COSTA MESA+CA,"[-117.9186689, 33.6411316]",33.6411316,-117.9186689
1115,1415,COYOTE CANYON,ORANGE,20.0,WTE,LANDFILL GAS,LANDFILL GAS,STEAM TURBINE,OPERATIONAL,,4/1/89,NEWPORT BEACH,CA,92612,,,,843.7592162999999,NEWPORT BEACH+CA,"[-117.9289469, 33.6189101]",33.6189101,-117.9289469
1116,1429,ORMESA GEOTHERMAL II,IMPERIAL,24.0,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,STEAM TURBINE,OPERATIONAL,,12/31/87,HOLTVILLE,CA,92250,,,ORMAT,245.13885499999998,HOLTVILLE+CA,"[-115.3802643, 32.8111612]",32.8111612,-115.3802643
1117,1430,GEM II,IMPERIAL,18.5,GEOTHERMAL,GEOTHERMAL,HYDROTHERMAL,DOUBLE FLASH CYCLE,OPERATIONAL,,4/1/89,HOLTVILLE,CA,92250,,,MITSUBISHI HEAVY INDUSTRIES,245.13885499999998,HOLTVILLE+CA,"[-115.3802643, 32.8111612]",32.8111612,-115.3802643
1118,1431,GEM III,IMPERIAL,18.0,GEOTHERMAL,GEOTHERMAL,HYDROTHERMAL,DOUBLE FLASH CYCLE,OPERATIONAL,,5/1/89,HOLTVILLE,CA,92250,,,MITSUBISHI HEAVY INDUSTRIES,245.13885499999998,HOLTVILLE+CA,"[-115.3802643, 32.8111612]",32.8111612,-115.3802643
1119,1432,ORMESA GEOTHERMAL I,IMPERIAL,22.4,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,STEAM TURBINE,OPERATIONAL,,12/1/86,HOLTVILLE,CA,92250,,,ORMAT,245.13885499999998,HOLTVILLE+CA,"[-115.3802643, 32.8111612]",32.8111612,-115.3802643
1120,1433,ORMESA IE,IMPERIAL,14.4,GEOTHERMAL,GEOTHERMAL,HYDROTHERMAL,BINARY CYCLE,OPERATIONAL,,12/1/88,HOLTVILLE,CA,92250,,,ORMAT,245.13885499999998,HOLTVILLE+CA,"[-115.3802643, 32.8111612]",32.8111612,-115.3802643
1121,1434,ORMESA IH,IMPERIAL,14.4,GEOTHERMAL,GEOTHERMAL,HYDROTHERMAL,BINARY CYCLE,OPERATIONAL,,12/1/89,HOLTVILLE,CA,92250,,,ORMAT,245.13885499999998,HOLTVILLE+CA,"[-115.3802643, 32.8111612]",32.8111612,-115.3802643
1122,1441,SECOND IMPERIAL GEO.,IMPERIAL,80.0,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,STEAM TURBINE,OPERATIONAL,"1=21, 2=27",6/1/93,HEBER,CA,92249,,,OESI (ORMAT),245.13885499999998,HEBER+CA,"[-115.529718, 32.7308911]",32.7308911,-115.529718
1123,1443,HEBER GEOTHERMAL CO.,IMPERIAL,62.0,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,STEAM TURBINE,OPERATIONAL,,8/1/85,HEBER,CA,92249,,,"CHEVRON/SCE, HGC, DRAVO/CENT.",245.13885499999998,HEBER+CA,"[-115.529718, 32.7308911]",32.7308911,-115.529718
1124,1469,DOUBLETREE HOTEL,VENTURA,0.2,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,11/3/89,VENTURA,CA,93001,,,,3.8069286,VENTURA+CA,"[-119.2290316, 34.274646]",34.274646,-119.2290316
1125,1475,COLMAC,RIVERSIDE,47.0,WTE,BIOMASS,AG & WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,12/20/91,MECCA,CA,92254,,,,752.9669188999999,MECCA+CA,"[-116.0772244, 33.571692]",33.571692,-116.0772244
1126,1489,SADDLEBACK COMMUNITY COLLEGE,ORANGE,0.83,OIL/GAS,OIL/GAS,NATURAL GAS,COMBINED CYCLE,OPERATIONAL,,6/1/03,MISSION VIEJO,CA,92692,,,,435.4915466,MISSION VIEJO+CA,"[-117.6719953, 33.6000232]",33.6000232,-117.6719953
1127,1490,RIALTO USD,SAN BERNARDINO,0.1,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,12/20/89,RIALTO,CA,92376,,,,435.4915466,RIALTO+CA,"[-117.3703235, 34.1064001]",34.1064001,-117.3703235
1128,1500,EL SOBRANTE,RIVERSIDE,4.05,WTE,LANDFILL GAS,LANDFILL GAS,RECIPROCATING ENGINE,OPERATIONAL,,4/12/04,CORONA,CA,92883,,,,435.4915466,CORONA+CA,"[-117.5664384, 33.8752935]",33.8752935,-117.5664384
1129,1501,CES ENERGY ALBERHILL,RIVERSIDE,0.56,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,5/4/91,ELSINORE,CA,91298,,,,435.4915466,ELSINORE+CA,"[-81.245182, 44.523916]",44.523916,-81.245182
1130,1502,CES ENERGY CORONA - PACIFIC CLAY,RIVERSIDE,0.6,OIL/GAS,OIL/GAS,NATURAL GAS,GAS FUELED RECIPROCATING ENGINE,OPERATIONAL,,6/15/90,CORONA,CA,91720,,,,435.4915466,CORONA+CA,"[-117.5664384, 33.8752935]",33.8752935,-117.5664384
1131,1522,LOMA LINDA UNIVERSITY,SAN BERNARDINO,11.6,OIL/GAS,OIL/GAS,NATURAL GAS,"GAS TURBINE, STEAM, INTERNAL COMBUSTION",OPERATIONAL,,4/1/90,REDLANDS,CA,92350,,,,436.0491028,REDLANDS+CA,"[-117.1825381, 34.0555693]",34.0555693,-117.1825381
1132,1531,SAN FRANCISCO PEAK,SAN DIEGO,0.35,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,12/15/85,OCEANSIDE,CA,92028,,,CITY OF OCEANSIDE,436.0491028,OCEANSIDE+CA,"[-117.3794834, 33.1958696]",33.1958696,-117.3794834
1133,1536,THE WAVE,SAN DIEGO,0.12,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,5/27/95,VISTA,CA,92083,,,,436.0491028,VISTA+CA,"[-117.2425355, 33.2000368]",33.2000368,-117.2425355
1134,1545,HUNTER INDUSTRIES,SAN DIEGO,0.69,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,4/23/88,SAN MARCOS,CA,92069,,,,436.0491028,SAN MARCOS+CA,"[-117.1661449, 33.1433723]",33.1433723,-117.1661449
1135,1546,PALOMAR MEDICAL CENTER,SAN DIEGO,1.3,OIL/GAS,OIL/GAS,NATURAL GAS,"GAS TURBINE, RECIPROCATING ENGINE",OPERATIONAL,,9/18/86,ESCONDIDO,CA,92025,,,,436.0491028,ESCONDIDO+CA,"[-117.086421, 33.1192068]",33.1192068,-117.086421
1136,1548,GOAL LINE L.P.,SAN DIEGO,49.9,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,,8/30/94,SAN DIEGO,CA,92025,,,,436.0491028,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
1137,1553,SAN MARCOS,SAN DIEGO,1.6,WTE,LANDFILL GAS,LANDFILL GAS,RECIPROCATING ENGINE,OPERATIONAL,"1=.0, 2=.9",1/1/89,SAN MARCOS,CA,92069,,,,436.0491028,SAN MARCOS+CA,"[-117.1661449, 33.1433723]",33.1433723,-117.1661449
1138,1556,ENCINA  POLLUTION CONTROL,SAN DIEGO,0.75,WTE,BIOMASS,BIOMASS,INTERNAL COMBUSTION ENGINE,OPERATIONAL,,11/1/08,CARLSBAD,CA,92009,,,,436.0491028,CARLSBAD+CA,"[-117.3505939, 33.1580933]",33.1580933,-117.3505939
1139,1557,ROGER MILLER,SAN DIEGO,0.45,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,9/30/88,ENCINITAS,CA,92024,,"GATY RESERVOIR PL, SAN DIEGO AQUEDUCT",OLIVEHAIN MUNICIPAL WATER DIST.,436.0491028,ENCINITAS+CA,"[-117.2919818, 33.0369867]",33.0369867,-117.2919818
1140,1559,POMERADO HOSPITAL,SAN DIEGO,0.35,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,1/31/88,POWAY,CA,92064,,,,436.0491028,POWAY+CA,"[-117.0358646, 32.9628232]",32.9628232,-117.0358646
1141,1560,BADGER FILTRATION,SAN DIEGO,1.49,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,7/8/87,RANCHO SANTA FE,CA,92067,,"PL3+PL4, SAN DIEGO AQUEDUCT 2",SAN DIEQUITO WATER DISTRICT,436.0491028,RANCHO SANTA FE+CA,"[-117.202813, 33.020321]",33.020321,-117.202813
1142,1561,NORTHROP GRUMMAN - FLUOR FACILITY & PLANT SERVICES,SAN DIEGO,1.3,OIL/GAS,OIL/GAS,NATURAL GAS,"GAS TURBINE, STEAM, INTERNAL COMBUSTION, RECIPROCATING ENGINE",OPERATIONAL,,8/15/84,SAN DIEGO,CA,92128,,,,436.0491028,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
1143,1565,ALLIANT FOOD SERVICE INC.,SAN DIEGO,0.29,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,6/21/83,SAN DIEGO,CA,92145,,,,436.0491028,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
1144,1569,"QUALCOMM CENTRAL, BUILDING P",SAN DIEGO,9.24,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,"1=.9, 2=.9, 3=.9, 4=4.54",5/20/83,SAN DIEGO,CA,92121,,,,436.0491028,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
1145,1571,"QUALCOMM, BUILDING W",SAN DIEGO,4.49,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,1=4.49,7/1/09,SAN DIEGO,CA,92121,,,,436.0491028,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
1146,1574,VA HOSPITAL,SAN DIEGO,4.6,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,9/7/88,SAN DIEGO,CA,92161,,,,436.0491028,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
1147,1575,SALK INSTITUTE,SAN DIEGO,1.3,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,8/16/84,LA JOLLA,CA,92037,,,,436.0491028,LA JOLLA+CA,"[-117.2712717, 32.8328112]",32.8328112,-117.2712717
1148,1578,939 COAST MANAGEMENT,SAN DIEGO,0.23,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,1/30/87,LA JOLLA,CA,92037,,,,436.0491028,LA JOLLA+CA,"[-117.2712717, 32.8328112]",32.8328112,-117.2712717
1149,1579,UCSD,SAN DIEGO,28.3,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,3/25/85,SAN DIEGO,CA,92110,,,,436.0491028,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
1150,1580,SYCAMORE  ENERGY 1,SAN DIEGO,1.9,WTE,LANDFILL GAS,LANDFILL GAS,"GAS TURBINE, RECIPROCATING ENGINE",OPERATIONAL,"1=..9, 2=.9",5/20/11,SANTEE,CA,92071,,,,436.0491028,SANTEE+CA,"[-116.9739167, 32.8383828]",32.8383828,-116.9739167
1151,1582,MM SAN DIEGO LLC - MIRAMAR,SAN DIEGO,6.5,WTE,LANDFILL GAS,LANDFILL GAS,INTERNAL COMBUSTION ENGINE,OPERATIONAL,,7/1/97,SAN DIEGO,CA,92111,,,,436.0491028,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
1152,1583,MIRAMAR ENERGY LLC,SAN DIEGO,3.2,WTE,LANDFILL GAS,LANDFILL GAS,RECIPROCATING ENGINE,OPERATIONAL,,6/30/97,SAN DIEGO,CA,92111,,,MIRAMAR ENERGY LLC,436.0491028,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
1153,1584,CSC WESTERN CENTER COGEN,SAN DIEGO,3.5,OIL/GAS,OIL/GAS,NATURAL GAS,STEAM TURBINE,OPERATIONAL,,1/14/88,SAN DIEGO,CA,92123,,,,436.0491028,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
1154,1585,CHILDREN'S HOSP. 2,SAN DIEGO,3.5,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,12/28/04,SAN DIEGO,CA,92123-2746,,,,436.0491028,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
1155,1587,KYOCERA INTERNATIONAL INC.,SAN DIEGO,3.2,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,12/22/88,SAN DIEGO,CA,92123,,,,436.0491028,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
1156,1591,GROSSMONT COMMUNITY COLLEGE,SAN DIEGO,0.2,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,8/25/86,EL CAJON,CA,92020,,,,436.0491028,EL CAJON+CA,"[-116.9625269, 32.7947731]",32.7947731,-116.9625269
1157,1592,GROSSMONT HOSP.,SAN DIEGO,1.6,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,8/13/84,LA MESA,CA,92042,,,,436.0491028,LA MESA+CA,"[-117.0230839, 32.7678287]",32.7678287,-117.0230839
1158,1594,NAVAL STATION,SAN DIEGO,49.9,OIL/GAS,OIL/GAS,NATURAL GAS,"GAS TURBINE, STEAM TURBINE",OPERATIONAL,#1 = /28.3                         #2 = / 18.0,7/12/89,SAN DIEGO,CA,92136,,,,436.0491028,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
1159,1595,UNION-TRIBUNE PUBLISHING CO.,SAN DIEGO,3.0,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,1/9/89,SAN DIEGO,CA,92120,,,,436.0491028,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
1160,1596,"NAWP, INC. (EAST WINDS PROJECT)",SAN DIEGO,4.9,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,,1/7/85,SAN DIEGO,CA,92108,,,,436.0491028,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
1161,1598,EL CONQUISTADOR,SAN DIEGO,0.1,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,9/1/86,SAN DIEGO,CA,92115,,,,436.0491028,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
1162,1599,SAN DIEGO STATE UNIVERSITY,SAN DIEGO,14.3,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,12/1/85,SAN DIEGO,CA,92182,,,,436.0491028,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
1163,1600,SEA WORLD,SAN DIEGO,3.5,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,12/15/80,SAN DIEGO,CA,92109,,,,436.0491028,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
1164,1601,MERCY HOSP. II,SAN DIEGO,0.8,OIL/GAS,OIL/GAS,NATURAL GAS,RECIPROCATING ENGINE,OPERATIONAL,,12/12/84,SAN DIEGO,CA,92103,,,,436.0491028,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
1165,1605,PT. LOMA SEWAGE TREATMENT,SAN DIEGO,4.5,WTE,LANDFILL GAS,BIOGAS,RECIPROCATING ENGINE,OPERATIONAL,,11/1/03,POINT LOMA,CA,92107,,,,436.0491028,POINT LOMA+CA,"[-117.2466838, 32.70003]",32.70003,-117.2466838
1166,1606,GAS UTILIZATION  FACILITY,SAN DIEGO,4.6,WTE,DIGESTER GAS,DIGESTER GAS,INTERNAL COMBUSTION ENGINE,OPERATIONAL,,1/1/85,SAN DIEGO,CA,92106,,,,436.0491028,SAN DIEGO+CA,"[-117.1610838, 32.715738]",32.715738,-117.1610838
