,0,1,annualAverage
2016,-82.3182178,40.8686675,3.5
2017,-80.7898089,41.8650534,3.36
2018,-82.1012554,39.3292396,3.77
2019,-84.35420490000001,40.5781556,3.59
2020,-81.03898829999999,40.0292374,3.54
2021,-83.8473015,38.909208899999996,3.91
2022,-82.4248862,40.58839329999999,3.92
2023,-82.7010016,39.7989528,3.49
2024,-83.804868,40.10258169999999,3.66
2025,-83.67739279999998,39.8912092,3.72
2026,-84.1857115,39.092844899999996,3.92
2027,-81.63040219999998,40.926722399999996,3.84
2028,-80.69396429999998,40.88839309999999,3.47
2029,-81.8595756,40.272015100000004,3.57
2030,-83.34214469999998,40.9197777,3.46
2031,-81.67582,41.433923,3.4
2032,-84.68974949999998,40.1056572,3.71
2033,-84.3557802,41.284493299999994,3.58
2034,-83.067965,40.2986724,3.58
2035,-82.4752757,41.43498820000001,3.48
2036,-84.56031870000001,39.345467299999996,3.68
2037,-84.3268925,41.6733839,3.82
2038,-84.30410739999998,39.5589474,3.66
2039,-82.8287895,40.462560700000004,3.55
2040,-82.34518899999998,38.8619254,3.84
2041,-81.20781640000001,41.4641521,3.43
2042,-83.88970570000001,39.697399,3.8
2043,-81.592343,40.181737700000006,3.57
2044,-84.5613355,39.3995008,3.97
2045,-83.67739279999998,41.0273131,3.52
2046,-83.67739279999998,40.704961,3.56
2047,-84.80444399999998,39.258055999999996,3.52
2048,-84.01674229999998,41.36598970000001,3.55
2049,-83.5974203,39.3445075,3.87
2050,-82.4752757,39.490935799999995,3.75
2051,-81.909826,40.55409279999999,3.53
2052,-82.55517329999998,41.3950489,3.46
2053,-82.6365536,39.0520169,3.85
2054,-80.7698066,41.738666200000004,3.5
2055,-82.2857055,39.2661831,3.56
2056,-81.24558549999998,41.7112669,3.29
2057,-82.51858370000001,38.623268599999996,3.88
2058,-82.4752757,40.1460895,3.62
2059,-82.4070986,39.5400672,3.6
2060,-82.18237459999999,41.452819,3.47
2061,-82.4182204,40.7050579,3.54
2062,-81.049819,41.7711633,3.73
2063,-80.7214417,40.9871753,3.44
2064,-83.12852420000002,40.5886699,3.51
2065,-81.86416700000001,41.135833,3.49
2066,-81.9971108,39.087430700000006,3.8
2067,-84.68974949999998,40.59405479999999,3.61
2068,-84.1857115,40.081472999999995,3.71
2069,-84.36216340000001,39.44033599999999,3.6
2070,-84.35410619999998,39.2281143,3.81
2071,-81.82243620000001,39.6521907,3.71
2072,-84.1271568,39.354504600000006,3.5
2073,-81.9534815,39.9478393,3.63
2074,-81.42789839999998,39.7465639,3.64
2075,-84.0471666,41.0192185,3.5
2076,-84.58050820000001,41.138105100000004,3.57
2077,-81.14093220000001,41.7603259,3.69
2078,-82.99316069999998,39.687828,3.75
2079,-83.03613759999998,39.071347100000004,3.87
2080,-83.6507668,41.3267189,3.45
2081,-84.68974949999998,39.7778251,3.82
2082,-84.1857115,41.054075899999994,3.55
2083,-82.51858370000001,40.7566723,3.49
2084,-84.65050339999998,39.3122782,3.81
2085,-82.7079605,41.4489396,3.51
2086,-83.14074570000001,40.280338799999996,3.91
2087,-83.1649001,41.1585179,3.49
2088,-82.66184240000001,40.88144519999999,3.64
2089,-81.2518833,40.8684676,3.48
2090,-81.5596427,41.091899100000006,3.47
2091,-80.9539817,41.678110499999995,3.43
2092,-81.40705770000001,40.39478870000001,3.51
2093,-84.3063343,39.8978327,3.62
2094,-84.58412229999998,40.8694927,3.59
2095,-82.3415421,38.9764655,3.82
2096,-80.81841659999998,41.237556899999994,3.87
2097,-83.4390843,39.5364511,3.69
2098,-83.4735393,41.301441499999996,3.49
2099,-84.5222189,41.550760200000006,3.57
2100,-83.67739279999998,41.34784579999999,3.53
2101,-83.11963589999998,40.7314466,3.51
2102,-95.2713584,36.4367575,4.72
2103,-98.606944,35.218889000000004,5.39
2104,-96.1283252,34.3859257,4.8
2105,-100.5198713,36.81613710000001,6.02
2106,-99.634135,35.2687266,5.83
2107,-98.3964938,35.8825489,5.45
2108,-96.32260720000001,33.902127,4.88
2109,-96.2633229,34.1267595,5.42
2110,-95.6552659,35.1773201,5.34
2111,-99.5056465,35.2189409,5.14
2112,-98.3567403,36.7544746,4.74
2113,-97.26892120000001,35.4975625,4.71
2114,-102.62162109999998,36.7936335,6.64
2115,-96.4641886,36.310068799999996,5.15
2116,-96.2800864,34.568577000000005,4.87
2117,-97.963924,34.3689747,5.44
2118,-98.3964938,34.309094,5.44
2119,-95.1432068,36.7571907,4.74
2120,-96.32260720000001,35.8362494,4.96
2121,-98.9245343,35.671081799999996,5.61
2122,-95.63942270000001,36.7786985,4.72
2123,-95.9355387,36.795919299999994,5.62
2124,-99.8124935,36.29200720000001,5.85
2125,-97.87216,36.43613920000001,5.26
2126,-94.94244429999999,33.9539972,5.16
2127,-97.6655824,34.0203753,5.28
2128,-95.51381620000001,33.9430894,5.24
2129,-99.45615500000001,34.9338651,5.75
2130,-99.5603898,36.1447648,5.8
2131,-99.634135,36.8203755,5.79
2132,-95.674149,35.820378399999996,4.67
2133,-96.32260720000001,35.1380279,4.87
2134,-99.45615500000001,34.5834576,5.68
2135,-97.7906099,36.720585299999996,5.28
2136,-96.6210611,34.2855117,4.96
2137,-97.17902600000001,36.8234478,5.12
2138,-97.9317203,35.861432,5.31
2139,-95.8991586,34.7206515,5.6
2140,-95.3102505,34.835035,4.62
2141,-94.98185129999999,34.8984359,4.58
2142,-96.8350999,35.6342646,5.08
2143,-100.2173588,36.5728095,5.21
2144,-97.2221421,33.985839,5.11
2145,-97.48141629999999,35.0282316,5.17
2146,-94.9707891,35.1498196,4.52
2147,-95.64579509999999,35.3466151,4.77
2148,-98.52816130000001,36.347967100000005,5.46
2149,-97.62560450000001,36.153927200000005,4.96
2150,-95.3102505,36.2322429,4.76
2151,-97.04984420000001,34.4383273,5.08
2152,-95.36969090000001,35.747876899999994,4.75
2153,-97.39475300000001,35.1392357,5.16
2154,-95.63803409999998,36.700645,4.79
2155,-96.32260720000001,35.4878871,4.93
2156,-97.5164276,35.4675602,5.18
2157,-95.9605502,35.623436700000006,4.85
2158,-96.4158527,36.292849700000005,4.99
2159,-94.8105955,36.771078700000004,4.67
2160,-96.80392320000001,36.3378321,5.03
2161,-97.53,34.906110999999996,5.11
2162,-95.8499898,34.7131522,4.73
2163,-96.625838,34.4887028,5.0
2164,-97.0068393,35.275439,5.05
2165,-95.3102505,34.48203839999999,4.58
2166,-99.634135,35.616176,5.83
2167,-95.64579509999999,36.389806799999995,4.79
2168,-96.670573,35.2245201,4.98
2169,-95.5622252,36.372891700000004,4.7
2170,-97.87216,34.5203466,5.3
2171,-101.4339148,36.8301318,6.27
2172,-98.9245343,34.4478348,5.57
2173,-95.992775,36.1539816,4.86
2174,-95.3694116,35.9595442,4.8
2175,-97.4844761,35.0589583,4.84
2176,-98.340833,35.102778,5.6
2177,-98.7481167,36.718186200000005,5.6
2178,-99.39038620000001,36.433648100000006,5.7
2179,-117.8343848,44.7748748,5.4
2180,-123.3873877,44.6281686,3.91
2181,-122.5703692,45.4076205,3.91
2182,-123.76530420000002,46.0210796,3.11
2183,-123.8018909,46.2453111,3.34
2184,-124.1057369,43.242897,4.16
2185,-120.09636540000001,44.0978126,5.66
2186,-124.2781761,42.54405029999999,4.74
2187,-121.2616541,43.83251,5.68
2188,-123.2492364,43.1260694,4.69
2189,-120.1802024,45.4565608,5.22
2190,-118.89173259999998,44.438407700000006,5.46
2191,-119.0116305,43.1423225,5.97
2192,-121.5214623,45.7053966,4.33
2193,-122.7646577,42.334534999999995,5.55
2194,-123.01037079999999,44.7195662,5.37
2195,-123.4568737,42.344757200000004,5.26
2196,-121.61421329999999,42.69527670000001,6.02
2197,-120.56576799999999,42.698634399999996,6.08
2198,-122.6618227,43.9610092,4.45
2199,-123.94235900000001,44.609549,3.63
2200,-122.53401000000001,44.409976799999995,4.26
2201,-117.5791892,43.21716,5.96
2202,-122.942314,44.74901079999999,4.05
2203,-119.62439209999998,45.4514124,5.18
2204,-122.5863212,45.5145659,3.42
2205,-123.4919256,44.9266528,3.8
2206,-120.753042,45.4122013,5.19
2207,-123.8440137,45.4562158,3.38
2208,-119.3425179,45.9173549,4.98
2209,-117.86521259999999,45.2084696,4.98
2210,-117.5282416,45.5701445,4.85
2211,-120.69811299999999,45.591791799999996,5.09
2212,-123.1386021,45.5469616,3.55
2213,-123.8806879,45.688996,5.31
2214,-123.1873291,45.3415036,3.68
2215,-77.28648790000001,39.8522417,3.93
2216,-80.0087746,40.4450813,3.45
2217,-79.4703885,40.8790518,3.42
2218,-80.30478459999998,40.6953437,3.43
2219,-78.50390689999998,40.0186921,3.61
2220,-75.9927652,40.345156599999996,3.77
2221,-78.38422270000001,40.453131799999994,3.53
2222,-78.649163,41.9564953,3.57
2223,-75.2479061,40.410796399999995,3.87
2224,-79.89533279999998,40.8611755,3.42
2225,-78.74762079999998,40.4894231,3.44
2226,-78.1564432,41.4261564,3.46
2227,-75.66735600000001,40.901975,3.65
2228,-77.8367282,40.8765649,3.67
2229,-75.3557457,39.849557,3.95
2230,-79.3853218,41.2147851,3.42
2231,-78.4391876,41.0272796,3.46
2232,-80.2973027,40.491394899999996,3.56
2233,-76.50440979999998,40.0337085,3.54
2234,-80.27673270000001,41.6661391,3.43
2235,-77.2405153,40.1299841,3.85
2236,-76.9310859,40.3673093,3.75
2237,-75.38785250000001,39.907793,4.01
2238,-78.5660852,41.4284924,3.43
2239,-80.085059,42.12922409999999,3.33
2240,-79.6502105,39.927232399999994,3.42
2241,-79.24511489999998,41.53410119999999,3.45
2242,-79.83144370000001,41.397835799999996,3.79
2243,-78.1564432,39.90487589999999,3.74
2244,-80.1875065,39.8113005,3.53
2245,-78.0102813,40.48479589999999,3.7
2246,-79.15253489999998,40.621455100000006,3.41
2247,-79.93199419999998,40.2911809,3.41
2248,-75.10916999999998,40.00833000000001,3.66
2249,-75.5742467,41.442119899999994,3.46
2250,-76.3055144,40.0378755,3.85
2251,-80.1221585,40.306556,3.41
2252,-76.4113497,40.3409251,3.77
2253,-75.5742467,40.6519679,3.74
2254,-75.9010304,41.2856365,3.54
2255,-77.10249019999998,41.272000399999996,3.55
2256,-80.14331440000001,41.9968852,3.43
2257,-80.23978520000001,41.227002500000005,3.4
2258,-77.40276740000002,40.5695217,3.69
2259,-76.47404540000001,41.7130314,3.68
2260,-76.87690759999998,41.1703592,3.9
2261,-76.68747009999998,41.02623029999999,3.52
2262,-75.49685009999999,40.6862075,3.73
2263,-76.7974653,40.891751899999996,3.56
2264,-77.2405153,40.371376,3.74
2265,-75.16378900000002,39.952335,3.96
2266,-75.06111469999998,41.3361875,3.67
2267,-77.8367282,41.6682559,3.5
2268,-76.17837390000003,40.6873058,3.67
2269,-77.0564464,40.750748,3.62
2270,-79.07808309999999,40.008410999999995,3.46
2271,-76.50257420000001,41.478100399999995,3.53
2272,-75.59917890000001,41.9436071,3.52
2273,-77.1330265,41.9086848,3.55
2274,-77.0564464,40.9894888,3.58
2275,-80.1131125,41.7725563,3.42
2276,-79.1450445,41.843948600000004,3.46
2277,-80.24617140000001,40.17396,3.49
2278,-75.38769049999998,40.043998200000004,3.52
2279,-79.4703885,40.2353963,3.42
2280,-75.83741739999998,41.311747100000005,3.51
2281,-76.727745,39.9625984,3.87
2282,-71.26620249999998,41.6771101,3.79
2283,-71.71479509999999,41.657914700000006,3.86
2284,-71.31282850000001,41.4901024,3.78
2285,-71.4128343,41.8239891,3.81
2286,-71.66733520000001,41.45681130000001,3.88
2287,-82.3790147,34.178171899999995,4.68
2288,-81.71955329999999,33.56041679999999,4.59
2289,-81.3084405,33.0079345,4.66
2290,-82.6501332,34.5034394,4.71
2291,-81.0348202,33.2971012,4.64
2292,-81.3587177,33.2448733,4.62
2293,-80.6698286,32.431581300000005,4.8
2294,-80.0087746,33.1260618,4.64
2295,-82.83736540000001,34.683438200000005,4.62
2296,-79.93105120000001,32.776474900000004,4.79
2297,-81.6035062,35.0120404,4.65
2298,-81.2142561,34.7048613,4.62
2299,-80.0881194,34.735988899999995,4.6
2300,-80.1875065,33.67342429999999,4.65
2301,-80.7214417,32.824229700000004,4.7
2302,-79.87617409999999,34.29987620000001,4.62
2303,-79.3711579,34.4165505,4.59
2304,-80.39426340000001,33.1398875,4.65
2305,-81.9295582,33.7895774,4.61
2306,-81.0754657,34.4478348,4.63
2307,-79.7625625,34.1954331,4.64
2308,-79.2944964,33.376834,4.65
2309,-82.3940104,34.85261759999999,4.67
2310,-82.1617883,34.1954001,4.66
2311,-81.12760519999998,32.877942499999996,4.65
2312,-78.92882420000001,33.919656700000004,4.63
2313,-81.0754657,32.491436,4.69
2314,-80.58368359999999,34.5518201,4.61
2315,-80.77090140000001,34.72042570000001,4.63
2316,-82.01425970000001,34.4990116,4.68
2317,-80.23213129999998,34.163034499999995,4.62
2318,-81.2362107,33.9815369,4.6
2319,-82.29345850000001,33.9134577,4.64
2320,-79.4006069,34.178216,4.61
2321,-79.6951103,34.5582435,4.58
2322,-81.6187178,34.274583299999996,4.65
2323,-82.99316069999998,34.74924500000001,4.66
2324,-80.8556476,33.4918203,4.63
2325,-82.7073573,34.8834489,4.67
2326,-83.0254288,34.6778757,4.62
2327,-81.77205219999998,34.0015232,4.64
2328,-81.93204820000001,34.949567200000004,4.68
2329,-80.3414693,33.9204354,4.62
2330,-81.623711,34.7154122,4.64
2331,-79.6502105,33.62936060000001,4.64
2332,-81.24201750000002,34.9943021,4.63
2333,-96.685606,44.2841347,4.73
2334,-98.22129790000001,44.4797351,4.59
2335,-101.61577729999999,43.12235769999999,5.4
2336,-97.87216,42.9814835,4.65
2337,-96.7983877,44.3113573,4.34
2338,-98.2542652,45.758152200000005,4.42
2339,-99.10134980000001,43.6572515,4.81
2340,-103.5460251,45.584163700000005,4.74
2341,-103.7008932,44.9251992,5.2
2342,-100.06767090000001,45.84151,4.58
2343,-98.3964938,43.0985109,4.77
2344,-97.7331411,44.877743,4.4
2345,-97.0068393,42.882934399999996,4.47
2346,-97.2348746,44.9953593,4.32
2347,-96.571712,43.616363,4.81
2348,-103.5988057,43.76665070000001,5.54
2349,-98.22129790000001,43.7242124,4.63
2350,-97.7023716,45.4167482,4.27
2351,-96.663812,44.7311414,4.31
2352,-104.04104240000001,43.5308076,4.87
2353,-98.3964938,43.40591320000001,4.75
2354,-99.181873,45.458626,4.59
2355,-103.4511768,43.224027899999996,5.53
2356,-99.1531325,45.0827008,4.6
2357,-96.7507035,45.1752383,4.27
2358,-99.4303833,43.2322227,4.87
2359,-101.5248055,44.2671365,5.12
2360,-97.17902600000001,44.699871200000004,4.33
2361,-99.0128926,44.494661,4.67
2362,-97.6982272,43.6082107,4.57
2363,-103.5995692,45.548266600000005,5.12
2364,-99.8124935,44.35350220000001,4.76
2365,-97.6982272,43.301720200000005,4.61
2366,-99.45615500000001,44.5334083,4.71
2367,-101.5248055,43.6648065,5.21
2368,-98.6160674,44.0364698,4.73
2369,-100.70978670000001,43.9715804,5.04
2370,-97.5247243,44.37773110000001,4.45
2371,-97.17902600000001,43.946679100000004,4.43
2372,-103.7979877,44.31065299999999,5.44
2373,-96.8350999,43.2026862,4.41
2374,-99.73955759999998,43.88110330000001,4.88
2375,-97.3516558,43.6310744,4.5
2376,-99.2784129,45.7555982,4.58
2377,-97.60462350000002,45.727121399999994,4.24
2378,-102.68550690000001,44.4415188,5.19
2379,-100.70978670000001,43.516973799999995,5.12
2380,-97.6982272,44.0643951,4.51
2381,-96.8350999,43.6631787,4.4
2382,-96.663812,43.9779303,4.38
2383,-102.25479190000001,43.890111100000006,5.34
2384,-102.32243079999999,45.3888403,5.03
2385,-99.99042850000001,45.0875052,4.69
2386,-97.03357709999999,45.611639000000004,4.24
2387,-98.0465185,44.0403291,4.59
2388,-102.62162109999998,43.2437442,5.32
2389,-96.74698470000001,42.8519399,4.48
2390,-100.80000509999999,44.338626399999995,4.91
2391,-100.0681792,44.77976470000001,4.76
2392,-100.70978670000001,43.2115664,5.22
2393,-97.965905,43.2255461,4.99
2394,-97.17902600000001,43.33555629999999,4.49
2395,-96.70659140000001,42.8621348,4.44
2396,-100.09443359999999,45.381146,4.62
2397,-97.3972813,42.87110879999999,4.54
2398,-101.702202,44.8481045,5.05
2399,-84.2278796,36.080957399999996,4.13
2400,-86.57360659999998,35.463684,4.12
2401,-84.6535468,35.1742411,4.23
2402,-85.23084140000002,35.6028856,4.07
2403,-83.8473015,35.6710541,4.08
2404,-84.8567932,35.1937778,4.2
2405,-84.1857115,36.3817326,4.0
2406,-86.05296039999998,35.8070317,4.07
2407,-88.4016041,35.9917193,4.25
2408,-82.12783999999998,36.2638604,3.83
2409,-87.10237459999998,36.184749,4.14
2410,-88.6723578,35.4270939,4.23
2411,-83.63484299999998,36.483042299999994,4.03
2412,-85.56121,36.5701766,4.03
2413,-83.12200740000002,35.935951700000004,3.98
2414,-86.05296039999998,35.4576849,4.11
2415,-89.1324866,35.7812386,4.27
2416,-85.02334599999998,35.8994729,4.03
2417,-86.8220341,36.1342563,4.1
2418,-84.7902223,35.5147939,4.24
2419,-85.80766,35.972835700000005,4.04
2420,-87.38778990000002,36.0770048,4.17
2421,-88.99395489999998,36.0667348,4.31
2422,-89.4742177,35.1257427,4.31
2423,-84.8984775,36.37106,3.97
2424,-86.86888990000001,35.9250637,4.13
2425,-88.846728,35.8753458,4.27
2426,-86.9824288,35.0894745,4.21
2427,-83.54965659999998,36.3059333,4.16
2428,-82.82097399999998,36.134794299999996,4.04
2429,-85.684578,35.4013452,4.07
2430,-83.29340859999999,36.2054334,4.17
2431,-85.14793639999998,35.1618966,4.2
2432,-83.2077645,36.545602200000005,4.08
2433,-89.0179332,35.1229172,4.28
2434,-88.24611829999998,35.114244299999996,4.24
2435,-82.95015579999998,36.444554499999995,4.12
2436,-89.26212159999999,35.593858000000004,4.3
2437,-88.641441,35.439243499999996,4.24
2438,-88.4197705,36.20394879999999,4.21
2439,-85.9405429,36.1439464,4.19
2440,-87.658113,36.283619,4.19
2441,-87.73696070000001,36.0245773,4.21
2442,-88.81394689999998,35.6145169,4.04
2443,-83.46435509999998,36.041782500000004,4.09
2444,-81.82243620000001,36.458567200000005,3.89
2445,-83.94197840000001,35.9874629,4.17
2446,-89.49311759999998,36.32706760000001,4.31
2447,-89.66281109999998,35.7838834,4.35
2448,-87.460397,35.2761735,4.2
2449,-87.50000820000001,35.4962054,4.18
2450,-86.6207943,35.12393970000001,4.17
2451,-84.33381120000001,35.732854100000004,4.19
2452,-84.64791240000001,35.40370479999999,4.16
2453,-88.55653099999998,35.1183208,4.25
2454,-89.48979840000001,35.1531441,4.08
2455,-86.7143516,36.25620019999999,4.24
2456,-85.64348700000002,35.092851200000005,4.14
2457,-86.7818523,35.479251700000006,4.15
2458,-87.14228949999998,35.6195242,4.16
2459,-84.79420909999997,35.519359,4.16
2460,-85.24246219999998,36.437008299999995,4.04
2461,-84.37068199999999,36.324993000000006,4.14
2462,-86.357952,35.2700506,4.13
2463,-84.64791240000001,36.1004285,4.04
2464,-89.19173529999998,36.258956700000006,4.26
2465,-85.31362179999998,36.388034600000005,4.01
2466,-87.89424509999998,35.6786596,4.22
2467,-85.14793639999998,36.5541091,3.97
2468,-84.56414699999998,35.1371578,4.1
2469,-85.47880649999998,36.134602,4.03
2470,-84.98175400000001,35.592791399999996,4.12
2471,-84.56414699999998,35.836117,4.15
2472,-86.86218269999998,36.5250666,4.13
2473,-88.98589880000002,36.127567299999995,4.07
2474,-84.5222189,36.3976209,3.96
2475,-85.59435309999998,35.11554520000001,4.11
2476,-83.5070203,35.8271682,3.94
2477,-89.9253233,35.1268552,4.36
2478,-85.971322,36.2388468,4.02
2479,-87.8414143,36.3206104,4.19
2480,-82.34518899999998,36.493314700000006,3.94
2481,-86.49965460000001,36.4718084,4.09
2482,-89.7379958,35.5217179,4.37
2483,-86.15482689999997,36.396384999999995,4.04
2484,-82.3495818,36.1953862,3.85
2485,-83.804868,36.31942720000001,4.12
2486,-89.0753417,35.13147539999999,4.02
2487,-85.80766,35.7115652,4.07
2488,-82.51858370000001,36.3321016,3.94
2489,-87.77633329999998,35.282369,4.21
2490,-88.71089640000001,36.3428865,4.25
2491,-85.52002399999998,35.9189882,4.02
2492,-86.86218269999998,35.9179271,4.14
2493,-86.2970998,36.1626241,4.04
2494,-95.9924515,30.487697100000002,4.6
2495,-102.5457155,32.31871580000001,6.57
2496,-94.645035,31.270469800000004,4.42
2497,-96.96386240000001,28.076126199999997,4.5
2498,-98.7481167,33.5761511,5.55
2499,-97.7902,26.9249,6.22
2500,-98.7348026,29.26483409999999,4.7
2501,-97.7430608,30.267153000000004,4.4
2502,-96.1658091,33.432053100000005,6.64
2503,-99.0736462,29.726613099999998,4.85
2504,-97.31527009999999,30.1104947,4.58
2505,-99.2785583,33.537392600000004,5.67
2506,-97.6982272,28.3624206,4.44
2507,-97.5247243,31.134411,4.86
2508,-98.5721016,29.420076300000005,4.65
2509,-98.4214095,30.097986199999998,4.95
2510,-96.70192,29.6913451,6.21
2511,-97.6982272,31.850760700000002,5.1
2512,-97.8486457,33.5589953,4.59
2513,-95.5691126,29.0444147,4.3
2514,-98.1219883,32.6615198,4.51
2515,-103.3587288,29.662993800000002,6.91
2516,-100.290072,35.583735100000006,6.16
2517,-98.22129790000001,27.027305699999996,4.63
2518,-98.9245343,31.770510499999997,5.51
2519,-97.32084920000001,32.5420821,4.56
2520,-98.2283585,30.75823759999999,5.07
2521,-96.6930303,30.5313152,4.6
2522,-96.663812,28.4169365,4.47
2523,-99.45615500000001,32.272811600000004,5.64
2524,-96.9769304,30.853245399999995,4.42
2525,-94.9974461,32.9567043,4.67
2526,-101.4339148,35.4578717,6.29
2527,-94.315422,33.09443420000001,4.61
2528,-102.3463875,34.498504700000005,6.55
2529,-94.68637820000001,29.7524956,4.4
2530,-98.7083207,30.9814776,4.52
2531,-100.20400190000001,34.4264529,5.84
2532,-96.3441253,30.3903626,5.41
2533,-102.8975098,33.564380299999996,6.65
2534,-100.5296115,31.82776629999999,5.87
2535,-99.4264532,31.8273679,5.59
2536,-96.4929797,33.1795213,4.92
2537,-100.3497895,35.035162299999996,5.95
2538,-97.13415359999999,29.9857773,4.4
2539,-98.22129790000001,29.810557199999998,4.65
2540,-98.6036581,31.8973693,5.42
2541,-99.8124935,31.3431641,5.66
2542,-97.3516558,33.6672185,5.12
2543,-97.87216,31.477435800000002,5.07
2544,-100.3497895,34.159116999999995,5.88
2545,-102.35014190000001,31.397362400000002,6.51
2546,-95.4566136,31.3182359,5.96
2547,-95.0621512,29.9118885,6.21
2548,-104.4723301,31.347766999999997,7.02
2549,-102.5298028,36.20745,6.65
2550,-96.8004511,32.780139899999995,4.91
2551,-96.7147127,31.8940478,6.37
2552,-102.5298028,35.0017354,6.63
2553,-95.7721204,33.3493128,4.75
2554,-97.1330683,33.2148412,5.06
2555,-97.3516558,29.123519399999996,4.45
2556,-100.83652099999999,33.6217516,6.09
2557,-99.8124935,28.411651399999997,5.12
2558,-100.8903099,34.9875355,6.11
2559,-98.5721016,27.752527100000002,4.77
2560,-98.8175623,32.4015198,5.52
2561,-102.5298028,31.8246483,6.54
2562,-100.439656,29.9282955,5.42
2563,-96.8350999,32.2619765,4.92
2564,-106.44245590000001,31.7775757,7.35
2565,-98.22129790000001,32.17934040000001,5.35
2566,-97.0068393,31.1636412,4.77
2567,-97.2366932,28.696836600000005,4.83
2568,-96.8350999,29.8896442,4.51
2569,-100.3497895,32.7398733,5.96
2570,-96.244978,33.148727,6.27
2571,-99.76786870000001,33.986582500000004,5.77
2572,-95.8142885,29.5692614,4.29
2573,-96.4852444,31.026019399999996,4.71
2574,-96.1526985,31.753488899999997,4.68
2575,-99.10134980000001,28.831355,4.87
2576,-102.71351209999999,32.6987519,6.52
2577,-94.7976958,29.3013479,4.49
2578,-101.25237920000001,33.1955897,6.16
2579,-98.9245343,30.31499299999999,5.14
2580,-101.61577729999999,31.912308000000003,6.2
2581,-97.3883265,28.668325199999998,4.37
2582,-97.4524926,29.501625699999998,4.52
2583,-94.07351690000002,32.7876413,6.17
2584,-96.663812,33.7062406,4.96
2585,-94.8520636,32.489254700000004,4.6
2586,-95.98325770000001,30.4829853,4.43
2587,-97.87216,29.647730699999997,4.59
2588,-101.8891721,34.1064941,6.41
2589,-100.70978670000001,34.4793521,5.99
2590,-98.12392309999998,31.703765500000003,5.27
2591,-101.4339148,36.31837489999999,6.28
2592,-99.634135,34.2177242,5.73
2593,-94.739089,30.15243479999999,4.25
2594,-95.3102505,29.7751825,4.23
2595,-94.315422,32.5539228,4.57
2596,-102.3968605,35.8855926,6.64
2597,-99.73370140000002,33.1576031,5.82
2598,-97.8722281,30.1227118,4.73
2599,-93.846852,31.3407403,6.01
2600,-94.7993802,32.1532156,4.73
2601,-98.2630684,26.1003547,4.68
2602,-97.17902600000001,32.062176799999996,4.97
2603,-95.8458562,30.026861,6.52
2604,-97.8286368,32.429629600000005,5.23
2605,-95.4777811,33.2282942,4.75
2606,-95.3693896,29.760192699999998,4.47
2607,-101.4339148,32.287594399999996,6.18
2608,-105.5943388,31.5707433,7.3
2609,-99.337778,30.070833,4.81
2610,-101.4339148,35.8031909,6.3
2611,-100.8903099,31.2557696,5.93
2612,-98.22129790000001,33.2560382,5.4
2613,-96.53564490000001,28.9340886,4.29
2614,-93.99657590000001,30.9201995,4.3
2615,-104.19309179999999,30.750805,6.93
2616,-94.3451926,32.7573626,4.35
2617,-98.7481167,26.995506,4.9
2618,-98.0465185,27.7841718,4.52
2619,-97.3516558,32.4133566,5.12
2620,-99.8124935,32.7833435,5.81
2621,-97.87216,28.908908500000003,4.56
2622,-96.3088693,32.5890238,4.83
2623,-98.7481167,29.9603413,4.83
2624,-97.8486123,28.8191468,4.51
2625,-100.70978670000001,33.2438434,6.04
2626,-99.45615500000001,30.094530499999998,5.07
2627,-99.8124935,30.4338473,5.44
2628,-100.17032569999999,33.644342,5.93
2629,-100.3497895,29.2934865,5.17
2630,-97.6982272,27.430833899999996,4.58
2631,-99.8124935,33.67342429999999,5.8
2632,-97.0055455,28.1394565,4.74
2633,-102.3463875,34.148615299999996,6.54
2634,-98.1816957,31.06378399999999,5.23
2635,-96.6694916,28.792079700000002,4.94
2636,-96.8350999,29.33590539999999,4.41
2637,-96.96386240000001,30.2967161,4.6
2638,-95.98325770000001,31.2152685,4.57
2639,-94.7954783,30.057993,4.28
2640,-96.663812,31.546107799999998,4.75
2641,-100.2709665,36.2333711,6.02
2642,-98.3364025,29.5652286,4.6
2643,-98.6750379,30.75934519999999,5.21
2644,-98.5106738,33.262764000000004,6.8
2645,-101.85516650000001,33.5778631,6.34
2646,-101.7979613,33.144640100000004,6.31
2647,-99.2785583,31.201612199999996,5.55
2648,-97.17902600000001,31.518228499999996,4.9
2649,-98.5721016,28.310232300000003,4.81
2650,-95.940971,30.9888479,4.49
2651,-98.1402865,29.5713402,4.61
2652,-101.9804613,32.2364722,6.36
2653,-99.230611,30.748788399999995,5.38
2654,-95.9682714,28.691133,4.39
2655,-100.3497895,28.741047299999998,5.18
2656,-99.24851600000001,29.797249600000004,4.76
2657,-99.78645870000001,30.91767359999999,5.58
2658,-102.0779146,31.9973456,6.38
2659,-93.8457416,31.432404100000003,4.7
2660,-98.5721016,31.6137467,5.4
2661,-100.8903099,32.3360516,6.05
2662,-97.7205807,33.664947399999996,5.27
2663,-95.6963355,30.3882613,4.29
2664,-99.0103089,29.0552433,6.39
2665,-94.76915859999998,33.122847,4.65
2666,-100.70978670000001,34.128033200000004,6.05
2667,-94.65548740000001,31.603512899999995,4.45
2668,-96.3783131,31.998490000000004,4.82
2669,-93.75740079999998,30.8485337,4.29
2670,-100.2425984,32.2737386,5.92
2671,-97.48141629999999,27.769335100000003,4.54
